variable,model,date,scenario,season,value
tas,INM-CM4-8_r1i1p1f1,2041,ssp370,MarMay,2.2533609151
tas,INM-CM4-8_r1i1p1f1,2041,ssp370,JunAug,1.8721047100000003
tas,INM-CM4-8_r1i1p1f1,2041,ssp370,SepNov,2.041178805
tas,INM-CM4-8_r1i1p1f1,2041,ssp585,year,2.53510713
tas,INM-CM4-8_r1i1p1f1,2041,ssp585,DecFeb,3.97932535
tas,INM-CM4-8_r1i1p1f1,2041,ssp585,MarMay,2.4722008625000003
tas,INM-CM4-8_r1i1p1f1,2041,ssp585,JunAug,1.720481171
tas,INM-CM4-8_r1i1p1f1,2041,ssp585,SepNov,2.092740393
tas,INM-CM4-8_r1i1p1f1,2081,ssp126,year,2.4004872500000003
tas,INM-CM4-8_r1i1p1f1,2081,ssp126,DecFeb,3.562943521052632
tas,INM-CM4-8_r1i1p1f1,2081,ssp126,MarMay,2.54841265
tas,INM-CM4-8_r1i1p1f1,2081,ssp126,JunAug,1.7240498529999997
tas,INM-CM4-8_r1i1p1f1,2081,ssp126,SepNov,1.8209932684999999
tas,INM-CM4-8_r1i1p1f1,2081,ssp245,year,2.692127625
tas,INM-CM4-8_r1i1p1f1,2081,ssp245,DecFeb,3.818590554736842
tas,INM-CM4-8_r1i1p1f1,2081,ssp245,MarMay,2.8607787775
tas,INM-CM4-8_r1i1p1f1,2081,ssp245,JunAug,1.89155868
tas,INM-CM4-8_r1i1p1f1,2081,ssp245,SepNov,2.203120325
tas,INM-CM4-8_r1i1p1f1,2081,ssp370,year,4.37753745
tas,INM-CM4-8_r1i1p1f1,2081,ssp370,DecFeb,6.375392421052632
tas,INM-CM4-8_r1i1p1f1,2081,ssp370,MarMay,4.369068670000001
tas,INM-CM4-8_r1i1p1f1,2081,ssp370,JunAug,3.1158051799999997
tas,INM-CM4-8_r1i1p1f1,2081,ssp370,SepNov,3.729547815000001
tas,INM-CM4-8_r1i1p1f1,2081,ssp585,year,4.647950015
tas,INM-CM4-8_r1i1p1f1,2081,ssp585,DecFeb,6.525735184210528
tas,INM-CM4-8_r1i1p1f1,2081,ssp585,MarMay,4.73528565
tas,INM-CM4-8_r1i1p1f1,2081,ssp585,JunAug,3.48245846
tas,INM-CM4-8_r1i1p1f1,2081,ssp585,SepNov,3.96939359
tas,MIROC6_r1i1p1f1,2021,ssp126,year,2.0915620775
tas,MIROC6_r1i1p1f1,2021,ssp126,DecFeb,2.8570988625
tas,MIROC6_r1i1p1f1,2021,ssp126,MarMay,2.1062712699999997
tas,MIROC6_r1i1p1f1,2021,ssp126,JunAug,1.7125348955
tas,MIROC6_r1i1p1f1,2021,ssp126,SepNov,1.6029739300000003
tas,MIROC6_r1i1p1f1,2021,ssp245,year,1.7761660830000001
tas,MIROC6_r1i1p1f1,2021,ssp245,DecFeb,2.4904338400000006
tas,MIROC6_r1i1p1f1,2021,ssp245,MarMay,1.34149361055
tas,MIROC6_r1i1p1f1,2021,ssp245,JunAug,1.887968081
tas,MIROC6_r1i1p1f1,2021,ssp245,SepNov,1.4751441017000002
tas,MIROC6_r1i1p1f1,2021,ssp370,year,1.7415235460000003
tas,MIROC6_r1i1p1f1,2021,ssp370,DecFeb,2.261806334
tas,MIROC6_r1i1p1f1,2021,ssp370,MarMay,1.7811186725000003
tas,MIROC6_r1i1p1f1,2021,ssp370,JunAug,1.560265951
tas,MIROC6_r1i1p1f1,2021,ssp370,SepNov,1.3319355792
tas,MIROC6_r1i1p1f1,2021,ssp585,year,1.8559201330000001
tas,MIROC6_r1i1p1f1,2021,ssp585,DecFeb,2.7451130740000003
tas,MIROC6_r1i1p1f1,2021,ssp585,MarMay,1.7516225803
tas,MIROC6_r1i1p1f1,2021,ssp585,JunAug,1.606859085
tas,MIROC6_r1i1p1f1,2021,ssp585,SepNov,1.2400131195
tas,MIROC6_r1i1p1f1,2041,ssp126,year,2.37833003
tas,MIROC6_r1i1p1f1,2041,ssp126,DecFeb,3.0005380849999996
tas,MIROC6_r1i1p1f1,2041,ssp126,MarMay,2.3206950775000004
tas,MIROC6_r1i1p1f1,2041,ssp126,JunAug,2.0078210425000003
tas,MIROC6_r1i1p1f1,2041,ssp126,SepNov,2.1815817235
tas,MIROC6_r1i1p1f1,2041,ssp245,year,2.6155190800000003
tas,MIROC6_r1i1p1f1,2041,ssp245,DecFeb,3.2992390834999994
tas,MIROC6_r1i1p1f1,2041,ssp245,MarMay,2.5376457035
tas,MIROC6_r1i1p1f1,2041,ssp245,JunAug,2.49655542
tas,MIROC6_r1i1p1f1,2041,ssp245,SepNov,2.1070581890000004
tas,MIROC6_r1i1p1f1,2041,ssp370,year,3.11587309
tas,MIROC6_r1i1p1f1,2041,ssp370,DecFeb,3.788753345
tas,MIROC6_r1i1p1f1,2041,ssp370,MarMay,3.0162087449999997
tas,MIROC6_r1i1p1f1,2041,ssp370,JunAug,2.8094301000000006
tas,MIROC6_r1i1p1f1,2041,ssp370,SepNov,2.7943933499999996
tas,MIROC6_r1i1p1f1,2041,ssp585,year,2.97104303
tas,MIROC6_r1i1p1f1,2041,ssp585,DecFeb,3.693107070000001
tas,MIROC6_r1i1p1f1,2041,ssp585,MarMay,2.9521263600000003
tas,MIROC6_r1i1p1f1,2041,ssp585,JunAug,2.906835745000001
