variable,model,date,scenario,season,value
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp26,MarMay,1.1065552355000001
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp26,JunAug,0.943779382
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp26,SepNov,0.8030990518
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp45,year,1.1216061835000002
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp45,DecFeb,1.0012019609999998
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp45,MarMay,1.3614543280000002
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp45,JunAug,1.305663345
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp45,SepNov,0.7003847076999998
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp85,year,1.230642215
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp85,DecFeb,1.0442351705
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp85,MarMay,1.3006928119
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp85,JunAug,1.3583946789999999
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp85,SepNov,1.1240926085000003
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp26,year,0.9817486945
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp26,DecFeb,0.7048181927150001
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp26,MarMay,1.2178466239999999
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp26,JunAug,1.0552679084500003
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp26,SepNov,0.9186119565
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp45,year,1.5282624765
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp45,DecFeb,1.3226385285
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp45,MarMay,1.481177734
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp45,JunAug,1.79195724
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp45,SepNov,1.4668840849999998
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp85,year,2.2148929665
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp85,DecFeb,2.0674192135
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp85,MarMay,2.237107539
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp85,JunAug,2.48837699
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp85,SepNov,2.0093561864999994
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp26,year,1.126422353
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp26,DecFeb,0.9290778305263158
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp26,MarMay,1.3869611515
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp26,JunAug,1.1178450865
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp26,SepNov,0.9482630345
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp45,year,2.2413656649999996
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp45,DecFeb,1.8905332878947367
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp45,MarMay,2.439394145
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp45,JunAug,2.3845209399999994
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp45,SepNov,2.143491965
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp85,year,4.453421049999998
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp85,DecFeb,3.784423768421053
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp85,MarMay,4.41309547
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp85,JunAug,5.22527356
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp85,SepNov,4.256912304999999
tas,mmm,2021,rcp26,year,0.682822472
tas,mmm,2021,rcp26,DecFeb,0.47943252550000004
tas,mmm,2021,rcp26,MarMay,0.7118225414999999
tas,mmm,2021,rcp26,JunAug,0.8304841090000001
tas,mmm,2021,rcp26,SepNov,0.7153080580000001
tas,mmm,2021,rcp45,year,0.7489097694999999
tas,mmm,2021,rcp45,DecFeb,0.673426789
tas,mmm,2021,rcp45,MarMay,0.6100920653500002
tas,mmm,2021,rcp45,JunAug,0.9394714070000001
tas,mmm,2021,rcp45,SepNov,0.7711748594999999
tas,mmm,2021,rcp85,year,1.1918595570000001
tas,mmm,2021,rcp85,DecFeb,1.0275159194999999
